id,area,component,kind,label,handlers,disabled,visibilityConditions,title,helpId,testPointers,evidence,reviewFlags
"src/ui/tutorials/TutorialHost.tsx:42:11","tutorials","TutorialShell","native-button","Close tutorials","{""onClick"":""close""}","null","[]","Close tutorials and return to your work (Escape)","null","[""src/ui/tutorials/TutorialHost.test.tsx"",""src/ui/tutorials/TutorialPhoto.test.tsx""]","source-inventory-only","[]"
"src/ui/tutorials/TutorialLibrary.tsx:56:11","tutorials","TutorialLibrary","native-button","{category}","{""onClick"":""() => props.setCategory(category)""}","null","[]","`Show ${category.toLowerCase()} tutorials`","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialLibrary.tsx:92:7","tutorials","EmptyResults","native-button","Show all tutorials","{""onClick"":""() => { props.setQuery(''); props.setCategory('All'); props.setMachine('all'); }""}","null","[]","Clear search and all tutorial filters","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialLibrary.tsx:118:9","tutorials","LibraryHero","native-button","Start your first project →","{""onClick"":""() => useTutorialStore.getState().openTutorial('first-project')""}","null","[]","Start the first-project visual tutorial","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialLibrary.tsx:143:5","tutorials","TutorialCard","native-button","{tutorial.category} {tutorial.minutes} min {tutorial.title} {tutorial.summary} {tutorial.machine === 'all' ? 'Laser + CNC' : tutorial.machine === 'laser' ? 'Laser' : 'CNC router'} {progress?.completed === true ? '✓ Completed' : progress !== undefined ? 'Continue →' : `${tutorial.steps.length} visual steps →`}","{""onClick"":""() => useTutorialStore.getState().openTutorial(tutorial.id)""}","null","[]","`Open tutorial: ${tutorial.title}`","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialReader.tsx:114:9","tutorials","LessonHeading","native-button","← All tutorials","{""onClick"":""() => useTutorialStore.getState().openTutorial()""}","null","[]","Return to the tutorial library","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialReader.tsx:154:11","tutorials","StepList","native-button","{index + 1} {item.title}","{""onClick"":""() => go(index)""}","null","[]","`Go to step ${index + 1}: ${item.title}`","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialReader.tsx:178:7","tutorials","ReaderNavigation","native-button","Back","{""onClick"":""() => props.go(props.step - 1)""}","props.step === 0","[]","Read the previous step","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialReader.tsx:188:9","tutorials","ReaderNavigation","native-button","Next step →","{""onClick"":""() => props.go(props.step + 1)""}","null","[""props.step < props.count - 1""]","Read the next step","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialReader.tsx:197:9","tutorials","ReaderNavigation","native-button","{props.finished ? 'Completed ✓' : 'Finish lesson'}","{""onClick"":""props.finish""}","props.finished","[""not props.step < props.count - 1""]","Mark this lesson complete on this device","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialReader.tsx:207:7","tutorials","ReaderNavigation","native-button","Restart","{""onClick"":""() => props.go(0)""}","null","[]","Restart from step one","null","[]","source-inventory-only","[]"
"src/ui/tutorials/TutorialReader.tsx:226:11","tutorials","RelatedLessons","native-button","{related.title} →","{""onClick"":""() => useTutorialStore.getState().openTutorial(id)""}","null","[""not related === undefined""]","`Open related tutorial: ${related.title}`","null","[]","source-inventory-only","[]"
"src/ui/workspace/Cnc3DFullPage.tsx:87:9","workspace","Cnc3DFullPage","native-button","Close","{""onClick"":""onClose""}","null","[]","Close (Esc)","null","[]","source-inventory-only","[]"
"src/ui/workspace/Cnc3DPane.tsx:47:9","workspace","Cnc3DPane","other-interactive","Resize 3D result pane","{""onPointerDown"":""resize.onHandlePointerDown"",""onKeyDown"":""resize.onHandleKeyDown""}","null","[""!collapsed""]","Drag (or use ← / →) to resize the 3D result pane.","null","[]","source-inventory-only","[]"
